job_id,date,technician_id,service_type,category,customer_id,status,first_time_fix,duration_minutes,revenue,cost
2944,2025-04-25,10,Thermostat Install,HVAC,499,Completed,1,63,278.68,177.76
2945,2025-04-25,12,Thermostat Install,HVAC,68,Cancelled,0,64,0.0,0.0
2946,2025-04-25,24,AC Installation,HVAC,24,Completed,0,308,3630.04,2893.07
2947,2025-04-25,2,Outlet & Wiring,Electrical,20,Rescheduled,0,77,0.0,0.0
2948,2025-04-25,16,Drain Cleaning,Plumbing,76,Rescheduled,0,60,0.0,0.0
2949,2025-04-25,22,Thermostat Install,HVAC,333,Completed,1,80,243.92,194.46
2950,2025-04-26,12,Furnace Repair,HVAC,455,Rescheduled,0,82,0.0,0.0
2951,2025-04-26,21,Furnace Installation,HVAC,399,Completed,1,372,4312.23,3401.12
2952,2025-04-26,17,Panel Upgrade,Electrical,424,Cancelled,0,250,0.0,0.0
2953,2025-04-26,22,Preventive Maintenance,HVAC,329,Completed,1,70,158.94,77.16
2954,2025-04-26,5,Heat Pump Service,HVAC,450,Completed,1,95,255.03,138.98
2955,2025-04-26,15,Heat Pump Service,HVAC,353,Completed,1,81,279.27,168.97
2956,2025-04-26,9,Water Heater Repair,Plumbing,485,Completed,0,121,349.44,172.77
2957,2025-04-26,7,Thermostat Install,HVAC,462,Completed,0,71,285.03,213.25
2958,2025-04-26,2,Lighting Install,Electrical,12,Completed,1,107,328.46,253.49
2959,2025-04-27,2,Heat Pump Service,HVAC,124,Rescheduled,0,99,0.0,0.0
2960,2025-04-27,24,Water Heater Repair,Plumbing,249,Completed,1,86,338.59,188.16
2961,2025-04-27,6,Lighting Install,Electrical,248,Cancelled,0,133,0.0,0.0
2962,2025-04-27,14,AC Repair,HVAC,471,Rescheduled,0,83,0.0,0.0
2963,2025-04-27,6,Furnace Repair,HVAC,576,Completed,1,99,309.24,178.25
2964,2025-04-27,24,Heat Pump Service,HVAC,172,Completed,1,89,250.05,155.25
2965,2025-04-27,15,Preventive Maintenance,HVAC,290,Completed,0,62,171.01,102.52
2966,2025-04-27,9,Furnace Installation,HVAC,202,Completed,1,407,4533.81,2967.06
2967,2025-04-27,1,Water Heater Repair,Plumbing,243,Completed,1,101,311.42,241.49
2968,2025-04-27,1,Lighting Install,Electrical,203,Rescheduled,0,109,0.0,0.0
2969,2025-04-27,19,Outlet & Wiring,Electrical,111,Completed,1,64,206.25,112.57
2970,2025-04-27,6,Preventive Maintenance,HVAC,143,Completed,1,68,146.38,76.39
2971,2025-04-27,13,Preventive Maintenance,HVAC,291,Completed,0,76,168.87,85.22
2972,2025-04-27,23,Leak Detection,Plumbing,268,Completed,0,77,213.34,116.82
2973,2025-04-27,13,Water Heater Install,Plumbing,299,Completed,1,232,1891.29,1191.28
2974,2025-04-27,23,Water Heater Install,Plumbing,101,Completed,1,207,1577.69,1194.68
2975,2025-04-27,3,Panel Upgrade,Electrical,36,Completed,1,338,2043.23,1541.15
2976,2025-04-27,1,Lighting Install,Electrical,210,Completed,1,82,353.84,251.56
2977,2025-04-27,6,Lighting Install,Electrical,342,Rescheduled,0,140,0.0,0.0
2978,2025-04-28,6,AC Repair,HVAC,576,Completed,1,82,315.41,152.77
2979,2025-04-28,19,Drain Cleaning,Plumbing,247,Completed,1,58,190.41,90.17
2980,2025-04-28,4,AC Repair,HVAC,79,Completed,1,103,334.59,170.44
2981,2025-04-28,22,Water Heater Repair,Plumbing,101,Cancelled,0,111,0.0,0.0
2982,2025-04-28,19,Drain Cleaning,Plumbing,125,Completed,1,56,228.17,90.95
2983,2025-04-28,22,Drain Cleaning,Plumbing,194,Completed,0,66,208.76,84.26
2984,2025-04-28,21,Water Heater Repair,Plumbing,277,Completed,1,86,294.8,174.23
2985,2025-04-28,5,Leak Detection,Plumbing,106,Completed,0,95,265.32,115.51
2986,2025-04-28,24,Water Heater Repair,Plumbing,120,Completed,1,104,352.41,216.3
2987,2025-04-28,15,Water Heater Repair,Plumbing,205,Completed,1,76,305.79,189.72
2988,2025-04-28,21,Lighting Install,Electrical,518,Rescheduled,0,107,0.0,0.0
2989,2025-04-28,15,Panel Upgrade,Electrical,406,Completed,1,189,2073.72,1395.3
2990,2025-04-28,4,Furnace Installation,HVAC,561,Cancelled,0,373,0.0,0.0
2991,2025-04-28,18,Thermostat Install,HVAC,219,Completed,0,56,257.69,191.87
2992,2025-04-28,22,Water Heater Install,Plumbing,235,Rescheduled,0,229,0.0,0.0
2993,2025-04-28,18,Heat Pump Service,HVAC,108,Completed,1,69,244.87,134.2
2994,2025-04-28,20,Furnace Repair,HVAC,284,Completed,0,123,342.3,202.08
2995,2025-04-28,2,Leak Detection,Plumbing,576,Completed,1,65,231.95,91.87
2996,2025-04-28,7,Water Heater Install,Plumbing,227,Rescheduled,0,191,0.0,0.0
2997,2025-04-28,11,Drain Cleaning,Plumbing,224,Completed,1,70,182.22,91.75
2998,2025-04-28,21,Leak Detection,Plumbing,215,Completed,1,67,239.43,92.46
2999,2025-04-28,6,Furnace Installation,HVAC,421,Completed,1,371,3904.07,3354.87
3000,2025-04-28,17,Thermostat Install,HVAC,194,Rescheduled,0,81,0.0,0.0
3001,2025-04-28,10,Lighting Install,Electrical,173,Completed,1,139,379.6,256.52
3002,2025-04-28,12,Leak Detection,Plumbing,133,Cancelled,0,79,0.0,0.0
3003,2025-04-28,22,Leak Detection,Plumbing,200,Completed,1,65,207.59,90.23
3004,2025-04-28,11,Water Heater Repair,Plumbing,336,Completed,1,118,314.27,197.41
3005,2025-04-28,11,Furnace Repair,HVAC,206,Completed,0,90,303.5,173.77
3006,2025-04-28,5,Preventive Maintenance,HVAC,568,Cancelled,0,72,0.0,0.0
3007,2025-04-28,9,Furnace Installation,HVAC,349,Completed,1,380,4430.22,3535.61
3008,2025-04-28,6,Water Heater Repair,Plumbing,58,Rescheduled,0,81,0.0,0.0
3009,2025-04-29,16,Preventive Maintenance,HVAC,288,Cancelled,0,61,0.0,0.0
3010,2025-04-29,6,Furnace Repair,HVAC,478,Rescheduled,0,100,0.0,0.0
3011,2025-04-29,3,Heat Pump Service,HVAC,176,Completed,1,88,270.16,123.55
3012,2025-04-29,24,Panel Upgrade,Electrical,432,Completed,1,216,2229.5,1480.76
3013,2025-04-29,6,Outlet & Wiring,Electrical,381,Completed,0,63,180.23,99.02
3014,2025-04-29,1,Heat Pump Service,HVAC,309,Completed,1,62,263.23,145.84
3015,2025-04-29,23,Furnace Installation,HVAC,185,Completed,1,261,3936.05,3623.52
3016,2025-04-29,9,Furnace Installation,HVAC,580,Completed,1,359,4441.83,3419.66
3017,2025-04-29,2,Panel Upgrade,Electrical,257,Completed,1,227,1968.71,1440.99
3018,2025-04-29,3,AC Installation,HVAC,32,Completed,1,320,3581.86,3035.96
3019,2025-04-29,3,AC Repair,HVAC,532,Rescheduled,0,97,0.0,0.0
3020,2025-04-29,22,Leak Detection,Plumbing,221,Completed,1,79,209.39,98.66
3021,2025-04-29,17,Heat Pump Service,HVAC,35,Completed,0,71,240.08,125.09
3022,2025-04-29,2,Thermostat Install,HVAC,452,Completed,1,68,269.46,203.58
3023,2025-04-29,7,Drain Cleaning,Plumbing,67,Completed,1,65,194.72,83.27
3024,2025-04-29,7,Heat Pump Service,HVAC,455,Completed,1,80,261.39,122.53
3025,2025-04-29,23,Preventive Maintenance,HVAC,518,Completed,0,51,167.88,74.05
3026,2025-04-29,1,Thermostat Install,HVAC,149,Completed,1,51,269.42,199.81
3027,2025-04-29,2,Outlet & Wiring,Electrical,498,Completed,1,71,182.46,100.53
3028,2025-04-29,3,Furnace Installation,HVAC,534,Completed,1,400,4168.49,3181.83
3029,2025-04-29,7,Water Heater Install,Plumbing,344,Completed,1,209,1808.98,1128.07
3030,2025-04-29,21,Drain Cleaning,Plumbing,499,Completed,1,52,204.76,75.18
3031,2025-04-29,17,Heat Pump Service,HVAC,115,Cancelled,0,97,0.0,0.0
3032,2025-04-29,2,Heat Pump Service,HVAC,122,Completed,0,89,266.3,134.65
3033,2025-04-29,23,Water Heater Repair,Plumbing,30,Rescheduled,0,95,0.0,0.0
3034,2025-04-29,19,AC Repair,HVAC,352,Cancelled,0,79,0.0,0.0
3035,2025-04-30,12,AC Installation,HVAC,431,Completed,0,277,3746.05,2962.04
3036,2025-04-30,2,Heat Pump Service,HVAC,230,Completed,0,76,265.47,124.7
3037,2025-04-30,24,Leak Detection,Plumbing,196,Completed,1,60,242.42,95.94
3038,2025-04-30,20,Water Heater Install,Plumbing,189,Completed,1,166,1726.73,1131.11
3039,2025-04-30,24,Outlet & Wiring,Electrical,137,Completed,1,63,165.68,114.28
3040,2025-04-30,4,Water Heater Install,Plumbing,254,Rescheduled,0,232,0.0,0.0
3041,2025-04-30,10,Outlet & Wiring,Electrical,2,Completed,1,69,162.0,100.27
3042,2025-04-30,12,Water Heater Install,Plumbing,58,Completed,0,206,1635.75,1178.46
3043,2025-04-30,16,Drain Cleaning,Plumbing,579,Completed,0,91,196.63,90.86
3044,2025-04-30,10,AC Repair,HVAC,75,Cancelled,0,108,0.0,0.0
3045,2025-04-30,10,Furnace Repair,HVAC,581,Completed,1,126,349.66,210.3
3046,2025-04-30,12,Heat Pump Service,HVAC,28,Completed,1,84,249.74,151.54
3047,2025-04-30,20,Furnace Repair,HVAC,345,Completed,1,127,344.61,193.47
3048,2025-04-30,10,Water Heater Repair,Plumbing,311,Completed,1,112,333.03,190.77
3049,2025-04-30,2,AC Repair,HVAC,533,Completed,0,85,311.02,146.37
3050,2025-04-30,5,AC Installation,HVAC,472,Completed,0,324,4371.84,3153.22
3051,2025-04-30,17,Outlet & Wiring,Electrical,538,Completed,1,76,206.08,108.28
3052,2025-04-30,17,Thermostat Install,HVAC,30,Completed,1,80,256.36,210.89
3053,2025-04-30,13,Furnace Repair,HVAC,31,Completed,1,88,325.15,169.18
3054,2025-04-30,4,AC Installation,HVAC,417,Completed,1,352,3701.18,3095.71
3055,2025-04-30,4,Heat Pump Service,HVAC,545,Completed,1,91,249.09,141.23
3056,2025-04-30,5,Drain Cleaning,Plumbing,123,Completed,1,63,187.72,82.27
3057,2025-04-30,20,Preventive Maintenance,HVAC,459,Completed,1,52,161.04,61.99
3058,2025-04-30,14,Furnace Installation,HVAC,290,Completed,0,423,4934.81,3526.52
3059,2025-04-30,23,Furnace Installation,HVAC,94,Completed,1,261,4494.19,3339.75
3060,2025-04-30,17,Panel Upgrade,Electrical,3,Completed,0,266,2004.34,1489.56
3061,2025-05-01,4,Drain Cleaning,Plumbing,523,Completed,1,71,206.91,92.04
3062,2025-05-01,23,Heat Pump Service,HVAC,201,Cancelled,0,91,0.0,0.0
3063,2025-05-01,12,Drain Cleaning,Plumbing,105,Rescheduled,0,45,0.0,0.0
3064,2025-05-01,22,Leak Detection,Plumbing,509,Completed,1,86,258.88,111.62
3065,2025-05-01,18,AC Repair,HVAC,521,Cancelled,0,89,0.0,0.0
3066,2025-05-01,21,Drain Cleaning,Plumbing,416,Cancelled,0,66,0.0,0.0
3067,2025-05-01,19,Leak Detection,Plumbing,395,Completed,1,71,215.34,113.43
3068,2025-05-01,19,AC Repair,HVAC,381,Completed,1,96,263.25,173.9
3069,2025-05-01,22,Drain Cleaning,Plumbing,67,Completed,1,58,184.46,75.5
3070,2025-05-01,23,Water Heater Repair,Plumbing,540,Completed,0,79,361.89,179.73
3071,2025-05-01,24,Panel Upgrade,Electrical,274,Cancelled,0,233,0.0,0.0
3072,2025-05-01,15,Panel Upgrade,Electrical,142,Rescheduled,0,180,0.0,0.0
3073,2025-05-01,4,Leak Detection,Plumbing,238,Rescheduled,0,77,0.0,0.0
3074,2025-05-01,24,Water Heater Repair,Plumbing,244,Completed,1,102,362.67,205.71
3075,2025-05-01,7,Thermostat Install,HVAC,542,Completed,0,77,300.97,186.61
3076,2025-05-01,8,Lighting Install,Electrical,581,Completed,0,130,373.64,249.01
3077,2025-05-01,4,Thermostat Install,HVAC,434,Completed,0,61,256.01,183.59
3078,2025-05-01,18,Water Heater Repair,Plumbing,281,Completed,1,96,356.98,193.73
3079,2025-05-01,9,AC Installation,HVAC,352,Completed,1,350,3968.53,2870.83
3080,2025-05-01,15,Preventive Maintenance,HVAC,408,Completed,1,52,133.53,89.26
3081,2025-05-01,6,AC Installation,HVAC,190,Completed,0,287,4172.85,2623.93
3082,2025-05-01,6,Water Heater Repair,Plumbing,230,Cancelled,0,83,0.0,0.0
3083,2025-05-01,11,Outlet & Wiring,Electrical,124,Cancelled,0,63,0.0,0.0
3084,2025-05-01,10,Preventive Maintenance,HVAC,558,Completed,0,63,152.24,71.75
3085,2025-05-01,19,Drain Cleaning,Plumbing,236,Completed,1,50,228.98,83.49
3086,2025-05-01,10,Thermostat Install,HVAC,178,Cancelled,0,75,0.0,0.0
3087,2025-05-01,12,Outlet & Wiring,Electrical,62,Completed,1,46,192.2,90.43
3088,2025-05-01,3,Panel Upgrade,Electrical,572,Completed,0,348,2031.67,1558.63
3089,2025-05-02,22,Furnace Repair,HVAC,159,Completed,0,87,318.98,174.43
3090,2025-05-02,18,Furnace Repair,HVAC,442,Completed,0,108,348.73,218.04
3091,2025-05-02,2,Thermostat Install,HVAC,376,Cancelled,0,83,0.0,0.0
3092,2025-05-02,13,AC Installation,HVAC,459,Completed,1,264,3699.71,2714.32
3093,2025-05-02,21,Panel Upgrade,Electrical,461,Completed,0,262,2327.35,1518.14
3094,2025-05-02,23,Leak Detection,Plumbing,289,Completed,1,74,253.26,117.5
3095,2025-05-02,4,AC Installation,HVAC,501,Completed,0,295,3839.52,3206.82
3096,2025-05-02,7,Water Heater Repair,Plumbing,194,Completed,1,111,329.39,189.12
3097,2025-05-02,6,Heat Pump Service,HVAC,522,Completed,0,73,229.43,124.0
3098,2025-05-02,13,Water Heater Repair,Plumbing,459,Completed,0,99,340.96,184.34
3099,2025-05-02,10,Water Heater Install,Plumbing,84,Completed,0,209,1620.29,1153.51
3100,2025-05-02,19,Water Heater Install,Plumbing,108,Completed,1,194,1540.03,1285.21
3101,2025-05-02,17,Furnace Installation,HVAC,195,Completed,1,293,4434.69,3542.2
3102,2025-05-02,7,Heat Pump Service,HVAC,304,Rescheduled,0,95,0.0,0.0
3103,2025-05-02,10,Water Heater Install,Plumbing,294,Cancelled,0,218,0.0,0.0
3104,2025-05-02,2,Leak Detection,Plumbing,263,Completed,1,92,228.23,117.06
3105,2025-05-02,7,Drain Cleaning,Plumbing,408,Completed,1,71,200.52,86.58
3106,2025-05-02,19,AC Repair,HVAC,126,Cancelled,0,96,0.0,0.0
3107,2025-05-02,20,Leak Detection,Plumbing,456,Completed,1,77,241.43,97.52
3108,2025-05-02,2,Leak Detection,Plumbing,368,Completed,1,79,263.21,103.85
3109,2025-05-03,14,Outlet & Wiring,Electrical,362,Completed,1,69,172.41,103.6
3110,2025-05-03,17,Furnace Repair,HVAC,65,Completed,1,127,355.33,207.09
3111,2025-05-03,6,Furnace Installation,HVAC,559,Completed,0,306,4845.93,3530.56
3112,2025-05-03,23,Furnace Repair,HVAC,243,Completed,0,109,340.17,215.89
3113,2025-05-03,16,Outlet & Wiring,Electrical,517,Completed,1,65,190.16,89.99
3114,2025-05-03,15,Drain Cleaning,Plumbing,130,Completed,1,53,219.33,98.8
3115,2025-05-03,21,Leak Detection,Plumbing,1,Completed,1,66,239.29,93.16
3116,2025-05-03,1,Panel Upgrade,Electrical,95,Completed,1,230,2393.02,1627.83
3117,2025-05-03,18,Drain Cleaning,Plumbing,543,Completed,1,55,223.39,87.04
3118,2025-05-03,4,Panel Upgrade,Electrical,262,Rescheduled,0,217,0.0,0.0
3119,2025-05-03,6,Panel Upgrade,Electrical,344,Cancelled,0,239,0.0,0.0
3120,2025-05-03,6,Drain Cleaning,Plumbing,490,Cancelled,0,74,0.0,0.0
3121,2025-05-03,16,AC Installation,HVAC,32,Rescheduled,0,404,0.0,0.0
3122,2025-05-04,6,Furnace Installation,HVAC,28,Completed,1,372,4919.99,3015.56
3123,2025-05-04,14,Heat Pump Service,HVAC,432,Cancelled,0,87,0.0,0.0
3124,2025-05-04,22,Drain Cleaning,Plumbing,13,Completed,1,70,218.43,87.12
3125,2025-05-04,3,Preventive Maintenance,HVAC,427,Completed,1,76,146.0,67.91
3126,2025-05-04,7,AC Repair,HVAC,240,Completed,1,109,296.95,171.33
3127,2025-05-04,18,Drain Cleaning,Plumbing,575,Completed,1,49,222.18,77.94
3128,2025-05-04,24,Water Heater Repair,Plumbing,88,Completed,1,84,306.66,180.18
3129,2025-05-04,11,Lighting Install,Electrical,279,Completed,1,116,375.95,242.89
3130,2025-05-04,6,Panel Upgrade,Electrical,440,Completed,1,210,2235.46,1398.65
3131,2025-05-04,23,AC Installation,HVAC,598,Completed,1,275,4007.66,2675.1
3132,2025-05-04,20,Heat Pump Service,HVAC,412,Completed,1,86,222.04,129.94
3133,2025-05-04,12,Drain Cleaning,Plumbing,188,Completed,1,60,196.13,95.26
3134,2025-05-04,22,Preventive Maintenance,HVAC,416,Completed,1,65,133.98,72.91
3135,2025-05-04,12,Furnace Installation,HVAC,277,Completed,1,313,4382.86,3428.49
3136,2025-05-04,11,Furnace Repair,HVAC,298,Completed,0,109,308.04,191.6
3137,2025-05-04,18,Water Heater Install,Plumbing,522,Completed,1,147,1672.65,1170.79
3138,2025-05-04,3,Water Heater Repair,Plumbing,237,Completed,0,137,321.47,186.17
3139,2025-05-04,8,AC Installation,HVAC,491,Completed,1,335,3506.15,2792.73
3140,2025-05-04,22,Thermostat Install,HVAC,501,Completed,1,70,272.85,198.49
3141,2025-05-05,11,Furnace Repair,HVAC,52,Completed,1,96,332.6,167.38
3142,2025-05-05,5,Thermostat Install,HVAC,512,Completed,1,62,283.53,179.64
3143,2025-05-05,12,Water Heater Install,Plumbing,315,Rescheduled,0,172,0.0,0.0
3144,2025-05-05,12,AC Repair,HVAC,459,Completed,1,76,262.72,153.93
3145,2025-05-05,13,Panel Upgrade,Electrical,302,Rescheduled,0,291,0.0,0.0
3146,2025-05-05,22,Water Heater Repair,Plumbing,499,Completed,0,102,348.55,189.03
3147,2025-05-05,10,Leak Detection,Plumbing,179,Completed,0,75,209.91,100.75
3148,2025-05-05,13,Water Heater Repair,Plumbing,365,Completed,1,104,347.53,177.12
3149,2025-05-05,20,Thermostat Install,HVAC,351,Completed,1,72,247.04,207.92
3150,2025-05-05,21,Water Heater Install,Plumbing,323,Completed,1,170,1544.15,1065.64
3151,2025-05-05,14,Leak Detection,Plumbing,577,Completed,1,81,225.86,99.91
3152,2025-05-05,24,Lighting Install,Electrical,596,Completed,1,122,378.25,302.6
3153,2025-05-05,21,Thermostat Install,HVAC,74,Completed,1,69,249.08,192.43
3154,2025-05-05,14,Furnace Repair,HVAC,163,Completed,0,122,302.14,191.0
3155,2025-05-05,21,AC Installation,HVAC,511,Completed,1,331,4278.22,2916.21
3156,2025-05-05,24,Preventive Maintenance,HVAC,202,Completed,0,52,137.61,75.5
3157,2025-05-05,5,Outlet & Wiring,Electrical,34,Completed,1,68,181.4,98.29
3158,2025-05-05,21,Furnace Repair,HVAC,331,Completed,1,109,316.15,177.4
3159,2025-05-05,22,Preventive Maintenance,HVAC,517,Completed,1,73,154.73,80.93
3160,2025-05-05,2,Heat Pump Service,HVAC,63,Completed,0,72,251.37,127.78
3161,2025-05-05,8,Furnace Repair,HVAC,269,Completed,1,126,375.08,201.48
3162,2025-05-05,17,Furnace Installation,HVAC,250,Completed,1,375,4443.98,3110.34
3163,2025-05-05,20,Leak Detection,Plumbing,568,Completed,1,69,236.15,92.12
3164,2025-05-05,21,Outlet & Wiring,Electrical,425,Completed,0,58,180.48,91.69
3165,2025-05-05,21,Water Heater Install,Plumbing,505,Completed,1,199,1909.92,1059.94
3166,2025-05-05,5,Water Heater Repair,Plumbing,599,Completed,1,99,354.69,170.75
3167,2025-05-05,20,AC Installation,HVAC,61,Cancelled,0,348,0.0,0.0
3168,2025-05-05,7,Water Heater Repair,Plumbing,82,Completed,1,98,358.42,175.94
3169,2025-05-05,24,Furnace Installation,HVAC,439,Completed,1,260,4420.39,3247.02
3170,2025-05-05,15,AC Installation,HVAC,250,Completed,1,233,4247.17,3261.11
3171,2025-05-05,11,Lighting Install,Electrical,417,Rescheduled,0,108,0.0,0.0
3172,2025-05-06,13,AC Installation,HVAC,376,Completed,0,379,3682.02,3240.14
3173,2025-05-06,8,AC Repair,HVAC,274,Completed,1,83,298.05,154.39
3174,2025-05-06,3,AC Repair,HVAC,187,Completed,1,135,267.27,176.05
3175,2025-05-06,2,Lighting Install,Electrical,434,Completed,0,132,348.77,262.34
3176,2025-05-06,7,Water Heater Repair,Plumbing,527,Completed,1,90,304.82,180.37
3177,2025-05-06,10,AC Repair,HVAC,246,Completed,0,85,335.82,141.33
3178,2025-05-06,6,Drain Cleaning,Plumbing,235,Completed,1,70,190.95,86.91
3179,2025-05-06,15,Heat Pump Service,HVAC,91,Completed,1,72,247.09,162.29
3180,2025-05-06,3,AC Repair,HVAC,169,Completed,1,108,276.43,151.59
3181,2025-05-06,18,AC Repair,HVAC,243,Cancelled,0,68,0.0,0.0
3182,2025-05-06,10,Furnace Installation,HVAC,165,Completed,0,284,4788.54,2959.32
3183,2025-05-06,22,Water Heater Repair,Plumbing,23,Completed,1,91,354.22,166.01
3184,2025-05-06,14,Heat Pump Service,HVAC,575,Completed,1,71,271.26,123.65
3185,2025-05-06,23,Drain Cleaning,Plumbing,102,Completed,1,46,210.98,78.16
3186,2025-05-06,7,Panel Upgrade,Electrical,224,Completed,1,249,2345.66,1374.06
3187,2025-05-06,1,Furnace Repair,HVAC,393,Completed,1,72,376.36,179.85
3188,2025-05-06,18,Outlet & Wiring,Electrical,77,Rescheduled,0,62,0.0,0.0
3189,2025-05-06,11,Thermostat Install,HVAC,141,Completed,0,64,294.39,192.29
3190,2025-05-06,17,AC Installation,HVAC,301,Completed,1,363,3746.38,3087.27
3191,2025-05-06,3,AC Installation,HVAC,51,Completed,1,321,3517.81,3170.73
3192,2025-05-06,13,Panel Upgrade,Electrical,138,Completed,1,221,2279.67,1497.65
3193,2025-05-06,11,Thermostat Install,HVAC,296,Completed,1,62,244.51,184.26
3194,2025-05-06,23,Heat Pump Service,HVAC,276,Completed,1,73,271.6,141.18
3195,2025-05-06,20,AC Repair,HVAC,515,Completed,1,111,315.88,168.22
3196,2025-05-06,7,AC Installation,HVAC,426,Completed,1,367,3901.18,2795.67
3197,2025-05-06,7,AC Installation,HVAC,492,Completed,1,354,4118.2,3251.17
3198,2025-05-06,10,Preventive Maintenance,HVAC,109,Completed,1,52,152.96,61.89
3199,2025-05-06,16,Water Heater Repair,Plumbing,380,Completed,1,119,303.97,175.06
3200,2025-05-06,9,Outlet & Wiring,Electrical,255,Completed,1,88,195.76,102.83
3201,2025-05-06,22,Drain Cleaning,Plumbing,255,Rescheduled,0,64,0.0,0.0
3202,2025-05-06,9,Furnace Installation,HVAC,364,Completed,0,479,4894.64,3624.6
3203,2025-05-06,20,AC Installation,HVAC,141,Completed,0,375,4426.95,2975.55
3204,2025-05-06,24,Preventive Maintenance,HVAC,306,Completed,1,65,151.2,87.91
3205,2025-05-07,2,Furnace Installation,HVAC,42,Completed,1,319,3935.35,3091.76
3206,2025-05-07,4,Furnace Installation,HVAC,494,Completed,1,289,4419.34,3300.04
3207,2025-05-07,15,Thermostat Install,HVAC,159,Completed,1,63,265.1,231.41
3208,2025-05-07,1,AC Installation,HVAC,20,Rescheduled,0,212,0.0,0.0
3209,2025-05-07,14,Panel Upgrade,Electrical,323,Completed,1,263,2109.08,1516.53
3210,2025-05-07,14,Leak Detection,Plumbing,308,Completed,1,79,262.33,99.95
3211,2025-05-07,13,Drain Cleaning,Plumbing,573,Completed,1,73,201.27,89.78
3212,2025-05-07,20,Lighting Install,Electrical,177,Completed,0,107,377.34,261.07
3213,2025-05-07,8,AC Repair,HVAC,216,Completed,1,114,284.13,176.93
3214,2025-05-07,3,Lighting Install,Electrical,463,Completed,1,131,395.78,258.66
3215,2025-05-07,8,Water Heater Install,Plumbing,123,Completed,1,188,1887.53,1177.86
3216,2025-05-07,23,Water Heater Install,Plumbing,124,Completed,1,204,1899.48,1206.55
3217,2025-05-07,18,Water Heater Repair,Plumbing,369,Completed,1,107,299.86,203.66
3218,2025-05-07,8,AC Installation,HVAC,2,Cancelled,0,287,0.0,0.0
3219,2025-05-07,19,Heat Pump Service,HVAC,449,Rescheduled,0,68,0.0,0.0
3220,2025-05-07,5,Lighting Install,Electrical,210,Rescheduled,0,103,0.0,0.0
3221,2025-05-07,1,AC Installation,HVAC,224,Cancelled,0,292,0.0,0.0
3222,2025-05-07,3,AC Repair,HVAC,361,Completed,1,124,334.62,151.36
3223,2025-05-07,9,Panel Upgrade,Electrical,241,Rescheduled,0,313,0.0,0.0
3224,2025-05-07,17,AC Installation,HVAC,405,Completed,1,377,4022.12,2723.73
3225,2025-05-07,24,Heat Pump Service,HVAC,565,Cancelled,0,81,0.0,0.0
3226,2025-05-07,22,Furnace Repair,HVAC,304,Completed,1,90,310.67,162.09
3227,2025-05-07,14,Thermostat Install,HVAC,375,Completed,1,64,259.41,199.96
