invoice_id,job_id,issue_date,amount,status,paid_date
2940,3924,2025-06-04,164.01,Paid,2025-06-18
2941,3926,2025-06-05,217.07,Overdue,
2942,3927,2025-06-04,296.88,Paid,2025-06-20
2943,3928,2025-06-05,3558.88,Paid,2025-07-01
2944,3929,2025-06-04,301.2,Outstanding,
2945,3930,2025-06-05,197.0,Paid,2025-06-14
2946,3932,2025-06-06,207.19,Paid,2025-07-03
2947,3933,2025-06-06,3828.89,Overdue,
2948,3934,2025-06-04,361.09,Paid,2025-06-16
2949,3935,2025-06-06,4655.15,Outstanding,
2950,3936,2025-06-05,316.81,Outstanding,
2951,3939,2025-06-07,206.74,Outstanding,
2952,3940,2025-06-05,285.39,Paid,2025-07-02
2953,3941,2025-06-06,202.66,Paid,2025-06-29
2954,3942,2025-06-06,4827.29,Outstanding,
2955,3944,2025-06-05,292.64,Paid,2025-06-29
2956,3945,2025-06-07,4512.58,Paid,2025-06-15
2957,3947,2025-06-06,1598.95,Paid,2025-06-29
2958,3948,2025-06-05,148.45,Paid,2025-06-30
2959,3949,2025-06-07,294.85,Outstanding,
2960,3950,2025-06-07,3810.9,Paid,2025-06-25
2961,3951,2025-06-05,299.8,Paid,2025-06-16
2962,3952,2025-06-05,316.54,Paid,2025-06-29
2963,3954,2025-06-05,317.9,Paid,2025-06-23
2964,3956,2025-06-06,315.76,Paid,2025-06-27
2965,3957,2025-06-06,2140.83,Paid,2025-06-23
2966,3958,2025-06-07,159.07,Overdue,
2967,3960,2025-06-06,4161.68,Paid,2025-06-30
2968,3963,2025-06-07,278.85,Paid,2025-07-05
2969,3966,2025-06-07,1835.82,Outstanding,
2970,3967,2025-06-08,151.95,Paid,2025-07-08
2971,3968,2025-06-06,3918.93,Paid,2025-06-29
2972,3969,2025-06-06,2086.53,Overdue,
2973,3970,2025-06-06,288.05,Outstanding,
2974,3971,2025-06-08,3731.73,Paid,2025-06-29
2975,3972,2025-06-06,4725.65,Paid,2025-06-08
2976,3973,2025-06-06,2319.34,Paid,2025-06-11
2977,3975,2025-06-08,1932.04,Paid,2025-06-19
2978,3976,2025-06-06,235.89,Paid,2025-06-15
2979,3977,2025-06-08,4105.53,Paid,2025-07-07
2980,3978,2025-06-07,253.08,Paid,2025-06-15
2981,3979,2025-06-07,3917.98,Paid,2025-06-11
2982,3980,2025-06-06,317.36,Paid,2025-06-24
2983,3981,2025-06-07,238.65,Paid,2025-06-26
2984,3982,2025-06-07,221.56,Paid,2025-06-17
2985,3984,2025-06-06,289.92,Paid,2025-06-12
2986,3986,2025-06-07,169.15,Paid,2025-06-26
2987,3987,2025-06-06,199.28,Paid,2025-06-13
2988,3988,2025-06-07,176.91,Paid,2025-06-20
2989,3989,2025-06-08,195.66,Overdue,
2990,3990,2025-06-07,280.33,Overdue,
2991,3991,2025-06-07,4363.43,Paid,2025-07-04
2992,3994,2025-06-08,359.26,Paid,2025-06-24
2993,3995,2025-06-09,318.51,Paid,2025-06-23
2994,3996,2025-06-07,277.6,Paid,2025-06-19
2995,3997,2025-06-08,376.07,Paid,2025-06-25
2996,3998,2025-06-08,3898.0,Paid,2025-06-21
2997,3999,2025-06-09,3699.11,Outstanding,
2998,4000,2025-06-07,171.49,Paid,2025-06-20
2999,4001,2025-06-08,263.54,Outstanding,
3000,4002,2025-06-07,4382.74,Paid,2025-06-11
3001,4004,2025-06-09,390.4,Paid,2025-06-22
3002,4006,2025-06-08,329.41,Outstanding,
3003,4007,2025-06-07,285.75,Paid,2025-07-06
3004,4008,2025-06-09,4733.42,Paid,2025-07-01
3005,4009,2025-06-09,154.53,Paid,2025-07-03
3006,4011,2025-06-09,181.0,Paid,2025-06-26
3007,4012,2025-06-09,252.21,Paid,2025-06-21
3008,4014,2025-06-09,298.47,Overdue,
3009,4015,2025-06-09,311.31,Paid,2025-07-02
3010,4016,2025-06-08,233.59,Paid,2025-06-20
3011,4020,2025-06-09,293.49,Paid,2025-07-02
3012,4021,2025-06-08,179.42,Paid,2025-06-20
3013,4023,2025-06-09,4575.06,Paid,2025-06-26
3014,4025,2025-06-10,354.84,Paid,2025-06-24
3015,4027,2025-06-09,290.88,Paid,2025-06-22
3016,4028,2025-06-11,2043.72,Outstanding,
3017,4030,2025-06-10,250.23,Paid,2025-07-03
3018,4031,2025-06-10,142.82,Paid,2025-06-14
3019,4032,2025-06-11,214.72,Paid,2025-06-24
3020,4033,2025-06-09,209.88,Overdue,
3021,4034,2025-06-09,2343.87,Overdue,
3022,4035,2025-06-10,352.7,Paid,2025-06-11
3023,4036,2025-06-11,4131.73,Paid,2025-06-22
3024,4037,2025-06-09,344.17,Outstanding,
3025,4038,2025-06-09,306.18,Paid,2025-07-07
3026,4039,2025-06-09,179.87,Paid,2025-06-27
3027,4040,2025-06-09,229.94,Paid,2025-07-06
3028,4041,2025-06-09,4365.32,Paid,2025-07-08
3029,4043,2025-06-10,395.61,Outstanding,
3030,4044,2025-06-11,152.28,Paid,2025-06-19
3031,4045,2025-06-11,305.58,Paid,2025-07-06
3032,4047,2025-06-11,310.17,Outstanding,
3033,4048,2025-06-11,337.5,Overdue,
3034,4049,2025-06-11,322.19,Paid,2025-06-12
3035,4050,2025-06-10,2262.6,Outstanding,
3036,4052,2025-06-10,4303.64,Paid,2025-06-12
3037,4053,2025-06-11,347.64,Overdue,
3038,4056,2025-06-10,186.92,Outstanding,
3039,4057,2025-06-10,140.0,Paid,2025-07-02
3040,4058,2025-06-11,223.01,Paid,2025-07-03
3041,4059,2025-06-12,315.1,Outstanding,
3042,4060,2025-06-10,4038.21,Paid,2025-07-04
3043,4061,2025-06-10,191.12,Paid,2025-06-22
3044,4062,2025-06-10,242.21,Paid,2025-06-14
3045,4063,2025-06-11,266.71,Paid,2025-06-28
3046,4066,2025-06-11,1937.91,Overdue,
3047,4067,2025-06-11,136.0,Paid,2025-07-09
3048,4068,2025-06-11,250.57,Paid,2025-07-03
3049,4069,2025-06-12,299.32,Overdue,
3050,4070,2025-06-12,353.69,Outstanding,
3051,4071,2025-06-11,2394.53,Outstanding,
3052,4072,2025-06-12,228.33,Paid,2025-06-20
3053,4074,2025-06-11,355.7,Paid,2025-07-08
3054,4075,2025-06-12,1879.87,Paid,2025-07-02
3055,4076,2025-06-13,3943.29,Paid,2025-06-17
3056,4077,2025-06-12,207.68,Paid,2025-07-01
3057,4078,2025-06-12,176.37,Overdue,
3058,4079,2025-06-13,296.94,Outstanding,
3059,4080,2025-06-12,297.31,Paid,2025-07-09
3060,4082,2025-06-13,147.79,Overdue,
3061,4083,2025-06-12,191.57,Paid,2025-07-09
3062,4084,2025-06-13,4556.82,Paid,2025-06-23
3063,4087,2025-06-12,331.22,Paid,2025-06-15
3064,4089,2025-06-12,197.04,Paid,2025-07-03
3065,4090,2025-06-13,2169.53,Paid,2025-06-24
3066,4092,2025-06-12,391.73,Outstanding,
3067,4095,2025-06-13,173.68,Paid,2025-07-11
3068,4096,2025-06-12,234.65,Paid,2025-07-08
3069,4097,2025-06-11,1667.43,Paid,2025-07-05
3070,4098,2025-06-11,301.22,Paid,2025-06-17
3071,4099,2025-06-12,301.66,Outstanding,
3072,4101,2025-06-14,164.69,Outstanding,
3073,4102,2025-06-13,282.72,Paid,2025-07-09
3074,4103,2025-06-14,232.89,Paid,2025-07-05
3075,4104,2025-06-13,284.66,Outstanding,
3076,4105,2025-06-13,3582.74,Paid,2025-06-26
3077,4106,2025-06-14,354.96,Paid,2025-07-07
3078,4107,2025-06-12,247.81,Paid,2025-06-18
3079,4108,2025-06-12,272.46,Paid,2025-06-22
3080,4109,2025-06-14,345.8,Paid,2025-07-07
3081,4111,2025-06-12,1909.87,Paid,2025-06-23
3082,4112,2025-06-14,363.09,Paid,2025-06-25
3083,4115,2025-06-12,3932.16,Paid,2025-06-26
3084,4116,2025-06-13,339.46,Outstanding,
3085,4118,2025-06-13,276.46,Paid,2025-06-23
3086,4119,2025-06-13,335.76,Paid,2025-06-23
3087,4121,2025-06-13,225.47,Paid,2025-06-29
3088,4122,2025-06-14,3935.65,Overdue,
3089,4123,2025-06-14,4148.9,Outstanding,
3090,4124,2025-06-14,218.69,Outstanding,
3091,4126,2025-06-13,1796.69,Paid,2025-07-04
3092,4127,2025-06-14,358.24,Paid,2025-07-07
3093,4130,2025-06-15,281.6,Paid,2025-07-04
3094,4131,2025-06-14,4083.91,Paid,2025-06-18
3095,4135,2025-06-13,2475.83,Paid,2025-07-10
3096,4137,2025-06-15,325.07,Outstanding,
3097,4138,2025-06-13,348.05,Paid,2025-07-05
3098,4139,2025-06-15,190.54,Paid,2025-06-24
3099,4140,2025-06-13,192.31,Paid,2025-07-04
3100,4141,2025-06-14,2293.8,Paid,2025-07-04
3101,4142,2025-06-14,361.29,Overdue,
3102,4143,2025-06-13,169.34,Paid,2025-06-26
3103,4146,2025-06-13,3977.39,Paid,2025-06-28
3104,4148,2025-06-13,266.28,Paid,2025-06-25
3105,4150,2025-06-14,3516.07,Paid,2025-06-15
3106,4151,2025-06-14,292.44,Paid,2025-07-05
3107,4153,2025-06-16,331.55,Paid,2025-06-28
3108,4154,2025-06-14,322.1,Paid,2025-07-13
3109,4155,2025-06-15,1637.15,Paid,2025-07-05
3110,4156,2025-06-14,192.45,Paid,2025-06-29
3111,4157,2025-06-14,206.26,Paid,2025-06-29
3112,4159,2025-06-16,163.12,Paid,2025-06-20
3113,4160,2025-06-15,257.71,Paid,2025-07-05
3114,4161,2025-06-17,320.6,Overdue,
3115,4164,2025-06-15,261.96,Paid,2025-07-15
3116,4165,2025-06-16,243.49,Outstanding,
3117,4166,2025-06-16,303.57,Paid,2025-06-28
3118,4167,2025-06-16,355.8,Paid,2025-07-02
3119,4169,2025-06-17,287.65,Paid,2025-06-21
3120,4170,2025-06-17,314.73,Paid,2025-06-21
3121,4172,2025-06-16,4114.96,Paid,2025-07-04
3122,4173,2025-06-15,350.18,Overdue,
3123,4174,2025-06-17,1833.48,Paid,2025-06-25
3124,4175,2025-06-18,3757.89,Paid,2025-07-06
3125,4176,2025-06-16,278.01,Outstanding,
3126,4178,2025-06-16,171.34,Paid,2025-06-25
3127,4179,2025-06-17,4260.42,Paid,2025-06-23
3128,4180,2025-06-16,376.35,Paid,2025-07-06
3129,4181,2025-06-18,388.19,Paid,2025-07-03
3130,4182,2025-06-17,182.21,Paid,2025-06-27
3131,4184,2025-06-16,2253.21,Paid,2025-06-17
3132,4185,2025-06-16,227.29,Paid,2025-07-02
3133,4186,2025-06-17,1959.41,Outstanding,
3134,4187,2025-06-18,263.88,Outstanding,
3135,4190,2025-06-17,175.06,Paid,2025-06-23
3136,4191,2025-06-16,137.3,Outstanding,
3137,4194,2025-06-16,364.02,Outstanding,
3138,4195,2025-06-17,3913.44,Overdue,
3139,4196,2025-06-18,296.32,Paid,2025-06-25
3140,4197,2025-06-16,276.47,Paid,2025-07-14
3141,4198,2025-06-16,255.64,Paid,2025-07-10
3142,4199,2025-06-18,248.98,Overdue,
3143,4201,2025-06-17,307.02,Paid,2025-07-15
3144,4202,2025-06-16,328.17,Overdue,
3145,4204,2025-06-17,223.96,Paid,2025-07-03
3146,4205,2025-06-18,213.45,Overdue,
3147,4206,2025-06-19,4893.07,Paid,2025-06-30
3148,4207,2025-06-17,344.41,Paid,2025-06-18
3149,4208,2025-06-17,157.42,Paid,2025-06-29
3150,4209,2025-06-19,218.74,Paid,2025-06-29
3151,4211,2025-06-19,3889.11,Overdue,
3152,4212,2025-06-17,259.78,Paid,2025-06-19
3153,4213,2025-06-18,302.56,Paid,2025-06-30
3154,4214,2025-06-18,341.34,Outstanding,
3155,4215,2025-06-17,4465.41,Paid,2025-07-03
3156,4216,2025-06-17,1573.84,Paid,2025-07-07
3157,4217,2025-06-17,248.06,Outstanding,
3158,4218,2025-06-19,370.94,Outstanding,
3159,4220,2025-06-18,191.86,Paid,2025-06-28
3160,4223,2025-06-18,324.84,Overdue,
3161,4226,2025-06-19,1939.66,Outstanding,
3162,4227,2025-06-18,249.54,Outstanding,
3163,4228,2025-06-18,374.91,Paid,2025-07-18
3164,4230,2025-06-19,156.74,Paid,2025-06-29
3165,4231,2025-06-17,302.78,Paid,2025-07-15
3166,4232,2025-06-18,309.87,Overdue,
3167,4235,2025-06-20,167.56,Paid,2025-07-08
3168,4236,2025-06-18,143.81,Paid,2025-07-16
3169,4239,2025-06-20,3918.68,Paid,2025-07-08
3170,4240,2025-06-19,270.69,Paid,2025-07-01
3171,4241,2025-06-19,3714.23,Paid,2025-07-03
3172,4242,2025-06-20,155.89,Paid,2025-07-18
3173,4243,2025-06-19,181.14,Paid,2025-07-11
3174,4245,2025-06-18,292.27,Paid,2025-07-09
3175,4246,2025-06-20,183.51,Paid,2025-07-17
3176,4247,2025-06-20,224.79,Paid,2025-07-19
3177,4248,2025-06-19,188.12,Outstanding,
3178,4249,2025-06-19,3911.99,Paid,2025-07-03
3179,4250,2025-06-18,1829.71,Paid,2025-06-24
3180,4251,2025-06-19,201.32,Paid,2025-07-12
3181,4253,2025-06-19,264.6,Paid,2025-06-27
3182,4254,2025-06-18,308.07,Outstanding,
3183,4255,2025-06-19,4250.37,Paid,2025-07-04
3184,4256,2025-06-18,371.52,Outstanding,
3185,4257,2025-06-19,4832.55,Overdue,
3186,4258,2025-06-18,241.44,Overdue,
3187,4259,2025-06-18,142.79,Paid,2025-07-12
3188,4260,2025-06-18,249.54,Paid,2025-06-28
3189,4261,2025-06-18,279.24,Overdue,
3190,4262,2025-06-18,4276.67,Paid,2025-07-13
3191,4263,2025-06-20,159.19,Outstanding,
3192,4266,2025-06-20,365.66,Paid,2025-07-01
3193,4268,2025-06-21,290.49,Outstanding,
3194,4269,2025-06-19,373.65,Paid,2025-07-03
3195,4270,2025-06-19,216.54,Paid,2025-07-03
3196,4271,2025-06-20,204.04,Paid,2025-07-11
3197,4272,2025-06-20,331.36,Paid,2025-07-10
3198,4273,2025-06-21,258.18,Overdue,
3199,4274,2025-06-21,265.43,Paid,2025-06-27
3200,4277,2025-06-21,202.41,Paid,2025-06-30
3201,4278,2025-06-19,278.75,Outstanding,
3202,4279,2025-06-21,229.95,Paid,2025-06-25
3203,4281,2025-06-19,4463.17,Paid,2025-07-15
3204,4283,2025-06-20,1547.45,Paid,2025-07-02
3205,4284,2025-06-20,175.28,Outstanding,
3206,4285,2025-06-21,1552.06,Outstanding,
3207,4286,2025-06-20,220.43,Outstanding,
3208,4287,2025-06-19,4352.31,Overdue,
3209,4289,2025-06-20,208.33,Paid,2025-07-12
3210,4290,2025-06-22,1746.12,Outstanding,
3211,4291,2025-06-22,336.54,Outstanding,
3212,4293,2025-06-21,1685.36,Paid,2025-06-24
3213,4295,2025-06-22,2064.4,Paid,2025-06-29
3214,4296,2025-06-22,376.93,Paid,2025-07-04
3215,4298,2025-06-21,2091.68,Overdue,
3216,4299,2025-06-20,4315.84,Paid,2025-07-12
3217,4300,2025-06-22,278.22,Paid,2025-07-14
3218,4301,2025-06-22,4502.54,Outstanding,
3219,4302,2025-06-20,288.22,Overdue,
3220,4305,2025-06-22,343.74,Paid,2025-06-24
3221,4306,2025-06-22,3625.3,Paid,2025-07-19
3222,4308,2025-06-22,2099.55,Outstanding,
3223,4310,2025-06-20,251.01,Paid,2025-07-07
3224,4311,2025-06-22,1878.98,Outstanding,
3225,4313,2025-06-22,230.18,Paid,2025-06-28
3226,4314,2025-06-22,360.16,Paid,2025-07-13
3227,4315,2025-06-23,2389.35,Outstanding,
3228,4318,2025-06-23,189.53,Outstanding,
3229,4319,2025-06-21,168.64,Overdue,
3230,4320,2025-06-23,140.07,Overdue,
3231,4321,2025-06-21,188.92,Outstanding,
3232,4322,2025-06-22,4133.09,Paid,2025-07-19
3233,4323,2025-06-22,4236.51,Paid,2025-07-02
3234,4324,2025-06-23,2357.42,Outstanding,
3235,4328,2025-06-23,3710.85,Outstanding,
3236,4329,2025-06-23,4154.85,Paid,2025-07-10
3237,4330,2025-06-24,299.4,Outstanding,
3238,4331,2025-06-23,258.28,Outstanding,
3239,4332,2025-06-23,1833.9,Outstanding,
3240,4334,2025-06-22,187.87,Overdue,
3241,4335,2025-06-22,2462.35,Paid,2025-07-09
3242,4336,2025-06-23,361.56,Paid,2025-06-25
3243,4338,2025-06-24,4432.78,Paid,2025-07-17
3244,4339,2025-06-24,153.71,Paid,2025-07-15
3245,4340,2025-06-23,202.63,Paid,2025-07-03
3246,4341,2025-06-22,2407.71,Paid,2025-07-07
3247,4342,2025-06-24,2318.28,Paid,2025-07-23
3248,4344,2025-06-23,348.25,Paid,2025-07-04
3249,4347,2025-06-24,191.29,Paid,2025-07-09
3250,4348,2025-06-23,326.76,Paid,2025-07-16
3251,4349,2025-06-22,138.54,Overdue,
3252,4350,2025-06-25,316.08,Overdue,
3253,4351,2025-06-23,328.26,Overdue,
3254,4352,2025-06-24,315.57,Paid,2025-07-09
3255,4353,2025-06-25,331.63,Outstanding,
3256,4354,2025-06-23,3947.19,Paid,2025-07-19
3257,4355,2025-06-24,4107.89,Paid,2025-07-09
3258,4356,2025-06-23,357.17,Paid,2025-07-17
3259,4357,2025-06-23,153.86,Outstanding,
3260,4359,2025-06-25,321.71,Paid,2025-07-07
3261,4360,2025-06-23,136.86,Paid,2025-07-14
3262,4361,2025-06-23,162.28,Paid,2025-06-25
3263,4362,2025-06-23,182.64,Paid,2025-07-20
3264,4364,2025-06-24,356.96,Paid,2025-07-11
3265,4367,2025-06-25,261.19,Paid,2025-06-27
3266,4368,2025-06-23,221.04,Overdue,
3267,4369,2025-06-23,291.66,Paid,2025-06-24
3268,4370,2025-06-24,2052.32,Paid,2025-07-22
3269,4371,2025-06-24,326.07,Paid,2025-07-01
3270,4372,2025-06-23,2199.96,Overdue,
3271,4373,2025-06-24,285.49,Paid,2025-07-04
3272,4374,2025-06-24,192.65,Paid,2025-07-23
3273,4376,2025-06-25,156.42,Overdue,
3274,4377,2025-06-23,174.48,Overdue,
3275,4378,2025-06-25,4042.23,Paid,2025-07-24
3276,4379,2025-06-25,323.47,Overdue,
3277,4381,2025-06-25,193.12,Overdue,
3278,4382,2025-06-24,324.21,Overdue,
3279,4384,2025-06-25,365.03,Paid,2025-07-24
3280,4385,2025-06-26,2349.78,Paid,2025-07-11
3281,4387,2025-06-24,299.18,Paid,2025-07-11
3282,4389,2025-06-24,193.99,Paid,2025-07-08
3283,4392,2025-06-25,198.31,Paid,2025-07-04
3284,4394,2025-06-25,256.36,Paid,2025-07-04
3285,4398,2025-06-25,4030.81,Outstanding,
3286,4399,2025-06-24,3779.19,Paid,2025-06-29
3287,4400,2025-06-26,338.07,Paid,2025-07-21
3288,4401,2025-06-25,190.4,Outstanding,
3289,4402,2025-06-24,323.32,Paid,2025-06-26
3290,4407,2025-06-24,218.56,Overdue,
3291,4408,2025-06-24,198.08,Paid,2025-07-24
3292,4409,2025-06-25,4094.99,Overdue,
3293,4410,2025-06-26,306.26,Paid,2025-07-02
3294,4411,2025-06-25,251.16,Paid,2025-07-19
3295,4412,2025-06-27,1552.04,Paid,2025-07-05
3296,4415,2025-06-25,145.11,Paid,2025-07-11
3297,4417,2025-06-27,358.77,Paid,2025-07-27
3298,4418,2025-06-25,247.87,Overdue,
3299,4419,2025-06-25,4242.46,Paid,2025-07-22
3300,4421,2025-06-26,251.23,Outstanding,
3301,4422,2025-06-27,358.29,Paid,2025-06-28
3302,4423,2025-06-26,275.02,Paid,2025-07-20
3303,4428,2025-06-27,222.43,Overdue,
3304,4430,2025-06-26,138.42,Paid,2025-07-05
3305,4431,2025-06-25,321.37,Paid,2025-07-19
3306,4432,2025-06-25,2302.52,Paid,2025-07-07
3307,4433,2025-06-27,292.62,Paid,2025-07-13
3308,4434,2025-06-26,247.94,Overdue,
3309,4435,2025-06-27,224.19,Paid,2025-07-03
3310,4436,2025-06-25,207.03,Paid,2025-07-13
3311,4438,2025-06-26,3987.09,Paid,2025-07-18
3312,4440,2025-06-27,379.03,Outstanding,
3313,4441,2025-06-27,294.09,Overdue,
3314,4442,2025-06-27,234.83,Paid,2025-07-18
3315,4443,2025-06-25,1847.79,Paid,2025-07-22
3316,4444,2025-06-25,182.14,Paid,2025-07-21
3317,4447,2025-06-27,268.75,Outstanding,
3318,4448,2025-06-26,368.92,Paid,2025-07-20
3319,4449,2025-06-27,324.61,Outstanding,
3320,4450,2025-06-26,4789.21,Paid,2025-07-21
3321,4453,2025-06-26,4094.05,Outstanding,
3322,4455,2025-06-26,273.0,Overdue,
3323,4456,2025-06-27,277.96,Paid,2025-07-17
3324,4458,2025-06-26,2325.37,Paid,2025-07-12
3325,4459,2025-06-27,323.17,Paid,2025-07-02
3326,4460,2025-06-28,4414.4,Overdue,
3327,4461,2025-06-28,313.63,Paid,2025-07-20
3328,4462,2025-06-28,342.07,Paid,2025-07-06
3329,4463,2025-06-26,260.48,Overdue,
3330,4464,2025-06-27,3592.58,Outstanding,
3331,4466,2025-06-26,288.94,Overdue,
3332,4467,2025-06-27,343.17,Paid,2025-07-05
3333,4468,2025-06-27,206.99,Overdue,
3334,4469,2025-06-26,176.03,Paid,2025-06-29
3335,4470,2025-06-27,1841.48,Overdue,
3336,4471,2025-06-28,3960.4,Paid,2025-07-16
3337,4472,2025-06-27,1763.47,Outstanding,
3338,4473,2025-06-26,3837.12,Paid,2025-07-01
3339,4474,2025-06-26,240.25,Overdue,
3340,4480,2025-06-28,4210.3,Paid,2025-07-15
3341,4481,2025-06-27,202.89,Paid,2025-07-22
3342,4482,2025-06-29,317.58,Paid,2025-07-09
3343,4483,2025-06-28,4178.93,Overdue,
3344,4484,2025-06-28,306.53,Paid,2025-07-09
3345,4485,2025-06-28,234.97,Overdue,
3346,4486,2025-06-29,3634.18,Outstanding,
3347,4487,2025-06-27,1814.76,Overdue,
3348,4488,2025-06-27,152.26,Paid,2025-07-03
3349,4489,2025-06-29,202.68,Paid,2025-07-10
3350,4490,2025-06-27,2177.67,Outstanding,
3351,4491,2025-06-28,294.7,Paid,2025-07-27
3352,4492,2025-06-28,267.56,Paid,2025-07-25
3353,4493,2025-06-29,308.78,Paid,2025-07-17
3354,4494,2025-06-27,2035.46,Overdue,
3355,4495,2025-06-27,250.22,Outstanding,
3356,4496,2025-06-27,4390.72,Overdue,
3357,4498,2025-06-27,253.4,Paid,2025-07-19
3358,4499,2025-06-27,4305.97,Paid,2025-06-30
3359,4500,2025-06-27,359.13,Outstanding,
3360,4502,2025-06-28,139.91,Paid,2025-07-10
3361,4503,2025-06-29,273.09,Overdue,
3362,4505,2025-06-28,325.1,Paid,2025-07-04
3363,4506,2025-06-30,2389.26,Paid,2025-07-04
3364,4507,2025-06-29,4465.63,Outstanding,
3365,4508,2025-06-30,275.74,Paid,2025-07-25
3366,4509,2025-06-29,190.64,Paid,2025-07-16
3367,4510,2025-06-29,178.57,Overdue,
3368,4511,2025-06-29,206.08,Paid,2025-07-05
3369,4513,2025-06-30,2072.09,Outstanding,
3370,4514,2025-06-29,335.48,Overdue,
3371,4515,2025-06-30,309.91,Paid,2025-07-19
3372,4516,2025-06-29,363.19,Overdue,
3373,4517,2025-06-29,215.98,Outstanding,
3374,4518,2025-06-29,244.61,Overdue,
3375,4519,2025-06-29,139.09,Paid,2025-07-05
3376,4520,2025-06-28,1772.23,Paid,2025-07-10
3377,4521,2025-06-30,2104.68,Paid,2025-07-04
3378,4522,2025-06-29,273.47,Outstanding,
3379,4523,2025-06-30,158.84,Overdue,
3380,4524,2025-06-29,304.97,Paid,2025-07-25
3381,4525,2025-06-29,182.22,Paid,2025-07-11
3382,4526,2025-06-29,315.63,Outstanding,
3383,4527,2025-06-29,203.55,Overdue,
3384,4528,2025-06-30,255.94,Paid,2025-07-29
3385,4529,2025-06-29,176.89,Overdue,
3386,4530,2025-07-01,369.54,Outstanding,
3387,4531,2025-07-01,1593.78,Paid,2025-07-02
3388,4532,2025-06-30,225.6,Outstanding,
3389,4533,2025-06-30,314.06,Paid,2025-07-13
3390,4535,2025-06-30,1669.29,Overdue,
3391,4536,2025-06-30,143.22,Paid,2025-07-13
3392,4538,2025-07-01,274.65,Overdue,
3393,4539,2025-06-29,190.73,Paid,2025-07-29
3394,4541,2025-07-02,317.26,Outstanding,
3395,4542,2025-07-02,262.28,Paid,2025-07-07
3396,4544,2025-07-02,289.39,Outstanding,
3397,4545,2025-07-02,133.81,Overdue,
3398,4547,2025-07-02,162.28,Paid,2025-07-04
3399,4550,2025-07-01,277.5,Outstanding,
3400,4551,2025-07-02,251.45,Outstanding,
3401,4552,2025-07-01,161.17,Paid,2025-07-20
3402,4553,2025-06-30,197.14,Overdue,
3403,4554,2025-06-30,3987.37,Overdue,
3404,4555,2025-07-02,266.87,Outstanding,
3405,4556,2025-06-30,225.0,Paid,2025-07-19
3406,4557,2025-06-30,355.77,Overdue,
3407,4558,2025-07-02,249.75,Overdue,
3408,4559,2025-07-02,4119.71,Overdue,
3409,4560,2025-07-01,192.58,Paid,2025-07-12
3410,4561,2025-07-01,227.29,Paid,2025-07-09
3411,4566,2025-06-30,3873.32,Outstanding,
3412,4567,2025-07-01,163.87,Paid,2025-07-24
3413,4569,2025-07-02,396.27,Outstanding,
3414,4570,2025-07-02,156.63,Overdue,
3415,4571,2025-07-01,1599.24,Paid,2025-07-03
3416,4574,2025-07-03,167.82,Paid,2025-07-12
3417,4576,2025-07-03,185.77,Outstanding,
3418,4577,2025-07-01,1995.2,Paid,2025-07-05
3419,4578,2025-07-01,321.64,Overdue,
3420,4579,2025-07-03,308.17,Overdue,
3421,4580,2025-07-01,326.75,Outstanding,
3422,4581,2025-07-02,137.32,Paid,2025-07-21
3423,4583,2025-07-03,214.33,Overdue,
3424,4584,2025-07-03,363.17,Paid,2025-07-21
3425,4586,2025-07-02,298.3,Paid,2025-07-03
3426,4587,2025-07-01,254.24,Paid,2025-07-14
3427,4588,2025-07-03,271.74,Overdue,
3428,4589,2025-07-03,4081.47,Paid,2025-07-24
3429,4590,2025-07-03,2177.71,Paid,2025-07-11
3430,4591,2025-07-02,329.78,Paid,2025-07-12
3431,4593,2025-07-02,309.28,Paid,2025-07-05
3432,4594,2025-07-03,171.64,Overdue,
3433,4595,2025-07-02,371.42,Paid,2025-07-20
3434,4597,2025-07-04,2151.64,Paid,2025-07-13
3435,4598,2025-07-03,264.5,Outstanding,
3436,4599,2025-07-04,1996.56,Paid,2025-07-16
3437,4600,2025-07-04,218.48,Paid,2025-07-13
3438,4601,2025-07-02,196.95,Paid,2025-07-12
3439,4602,2025-07-04,328.53,Paid,2025-07-23
3440,4604,2025-07-04,278.85,Paid,2025-07-17
3441,4606,2025-07-04,372.51,Paid,2025-07-22
3442,4607,2025-07-02,277.56,Paid,2025-07-25
3443,4608,2025-07-04,161.9,Paid,2025-07-29
3444,4609,2025-07-04,318.75,Paid,2025-07-09
3445,4610,2025-07-04,147.93,Paid,2025-07-13
3446,4611,2025-07-02,275.89,Paid,2025-07-27
3447,4612,2025-07-03,385.16,Paid,2025-07-21
3448,4613,2025-07-04,4075.21,Paid,2025-07-12
3449,4614,2025-07-04,319.84,Paid,2025-07-10
3450,4615,2025-07-03,2060.94,Outstanding,
3451,4617,2025-07-03,187.63,Paid,2025-07-09
3452,4618,2025-07-03,221.67,Paid,2025-07-13
3453,4619,2025-07-03,190.66,Paid,2025-07-15
3454,4620,2025-07-02,216.48,Paid,2025-07-24
3455,4621,2025-07-03,267.27,Paid,2025-07-30
3456,4622,2025-07-04,304.96,Paid,2025-07-07
3457,4623,2025-07-03,262.41,Outstanding,
3458,4624,2025-07-04,309.3,Outstanding,
3459,4626,2025-07-04,2365.03,Paid,2025-07-17
3460,4628,2025-07-03,307.57,Paid,2025-08-01
3461,4630,2025-07-04,167.02,Paid,2025-07-16
3462,4631,2025-07-04,3614.79,Paid,2025-07-07
